userName,score,at,content,clean,sentiment_score,sentiment,cluster,pca1,pca2
Sam sem gaming,1,2025-05-24 11:01:15,"lu ngapain gabung ke tiktok,dah bener tokped aja ngapain gabung ,bukan makin berkembang makin ancur toko gw ,,mana ada pinjaman modal toko ,,gara gara lu gabung gw malah gak bisa setor ,,ancur gara gara lu gabung ke tiktok,,pencairan seminggu,,gak bisa muter gak bisa setor ,,modal pas Pasan ,,pekok emang pengurus tokped gak punya otak",lu ngapain gabung tiktokdah bener tokped aja ngapain gabung bukan makin kembang makin ancur toko gw mana pinjam modal toko gara gara lu gabung gw malah gak setor ancur gara gara lu gabung tiktokpencairan seminggugak muter gak setor modal pas pas kok emang urus tokped gak punya otak,0.0,neutral,2,-0.00876443635466088,-0.09136333026343199
Tini Suhartini Official,5,2025-05-24 10:57:25,aplikasi yang mudah dan tidak ribet 👍👍,aplikasi mudah tidak ribet,0.0,neutral,2,0.005881364631894878,-0.09436278027838185
Sis Koko,1,2025-05-24 10:34:28,tidak menyelesaikan masalah,selesai masalah,0.0,neutral,2,-0.005561054087035592,-0.06524388911961139
Sopian boecip,5,2025-05-24 10:33:49,oke,oke,0.0,neutral,2,-0.010998226807395137,-0.07134009406468815
Fahraza Arie,5,2025-05-24 10:22:29,Gw Download Tokopedia Buat Cari Komponen Atau Paket PC Di Tokopedia Siapa Tau Ada Harga Murah Gitu,gw download tokopedia buat cari komponen paket pc tokopedia siapa tau harga murah gitu,0.0,neutral,2,-0.015171529281841702,-0.08274785503668465
dwi vatma,5,2025-05-24 10:21:08,Dear developer. sudah bagus. mohon lebih ditingkatksn kelengkapan produk yg dijual. mungkin bisa dimulai dari mudahnya aplikasi membuka toko,dear developer bagus mohon lebih ditingkatksn lengkap produk yg jual mungkin mulai mudah aplikasi buka toko,0.3818,positive,2,0.1316236180868922,0.03682146883468295
Muhammad Iqbal,5,2025-05-24 10:11:29,Tolong Balikin Menu Hapus chat... jadi kalo kita mau hapus chat biar gak banyak space memory kemakan.,balikin menu hapus chat jadi kalo mau hapus chat biar gak banyak space memory makan,0.0,neutral,2,-0.005334425293690358,-0.08229310022133113
Juis Ade Ola,1,2025-05-24 09:59:33,tolong kalau barang gagal kirim uangnya di kembalikan!!!!!,kalau barang gagal kirim uang kembali,0.0,neutral,2,-0.003626942033731222,-0.08867349095975569
Nur Rahmat Rahmat,5,2025-05-24 09:52:40,keren praktis,keren praktis,0.0,neutral,2,-0.0038863207867862013,-0.07713288465443942
Jovenis Gaming,5,2025-05-24 09:52:25,Bagus,bagus,0.0,neutral,2,0.7180334588095492,0.6107956927648337
Yuliani Ekoarsi,5,2025-05-24 09:22:18,menarik sekali,tarik sekali,0.0,neutral,0,0.02264914669353791,-0.04978183967983662
Irfan Hudi,5,2025-05-24 09:14:39,"Tokopedia memang top markotop,saya tunggu pesanan nya y kak.. terimakasih",tokopedia memang top markotopsaya tunggu pesan nya y kak terimakasih,0.2023,positive,2,-0.02269414026808601,-0.0771704336931566
Isa M,1,2025-05-24 09:09:51,"bintang satu aja, sekarang gak ada gratis ongkirnya. diskon jg dikit banget. skipp mending ke aplikasi sebelah",bintang satu aja sekarang gak gratis ongkirnya diskon jg dikit banget skipp mending aplikasi belah,0.0516,positive,2,-0.0035965112684322995,-0.10051212552856027
Eko Saputro,1,2025-05-24 09:08:44,jangan kirim iklan,jangan kirim iklan,0.0,neutral,2,0.0031815236834706736,-0.088001579699476
Artha putra Mandiri,5,2025-05-24 09:03:04,puas,puas,0.0,neutral,2,-0.007993260429163304,-0.08333291482239974
Ernia wahyu ningsih,3,2025-05-24 08:39:21,ok,,0.0,neutral,2,-0.004701091969578247,-0.05308889330794577
Zilvi Ahmad,5,2025-05-24 08:35:07,toko pedia memang mantap,toko dia memang mantap,0.0,neutral,1,-0.314163806424392,0.24452793277170018
khairul hidayah,1,2025-05-24 08:32:38,"ketentuan peraturan dana cair semakin lama. eh emng yg jualan di sini orng yg punya simpanan banyak buat modal lagi. dah modal tipis cair 1 Minggu potongan admin semakin gede. saya curiga duit di tahan selama 1 Minggu tu buat apa di tahan"" hak penjual loh bukan hak lu.",tentu atur dana cair makin lama eh emng yg jual sini orng yg punya simpan banyak buat modal dah modal tipis cair minggu potong admin makin gede curiga duit tahan lama minggu tu buat apa tahan hak jual loh bukan hak lu,0.7003,positive,2,-0.003588925574827225,-0.09411216090360934
Elsa Evandya,2,2025-05-24 08:30:43,lemot sekrang ribet,lot sekrang ribet,0.0,neutral,2,-0.005222090891301112,-0.06853105637269362
Ahmad Supriadi,5,2025-05-24 08:08:05,mantap,mantap,0.0,neutral,1,-0.6837837936024181,0.6568706586696152
Mulyadi Link,5,2025-05-24 07:46:54,mantab,mantab,0.0,neutral,2,-0.005644590642014332,-0.07868925393584629
Susyanto,3,2025-05-24 07:29:49,"saran saya Tokopedia mencontoh shopee ada penilaian untuk kurir, karena kurir seenaknya ngirim barang lama tanpa ada penilaian kasihan yg jadi sasaran sellernya",saran tokopedia contoh shopee nilai kurir kurir enak ngirim barang lama ada nilai kasihan yg jadi sasar sellernya,0.0,neutral,2,-0.0164979408033729,-0.09255082472396232
Rusni Muhammad,5,2025-05-24 07:08:01,respon keluhan lebih cepat di tanggapi,respon keluh lebih cepat tanggap,0.0,neutral,2,0.0014791187166829423,-0.06455695272861145
Syamsoel Nawawi,5,2025-05-24 06:42:43,respon nya cepat banget aplikasi nya gampang di gunakan,respon nya cepat banget aplikasi nya gampang guna,0.0,neutral,2,0.014810853288868222,-0.09753709011532379
Putri Aditia,5,2025-05-24 06:42:37,bagus cepet murah,bagus cepet murah,0.0,neutral,2,0.3057756936350093,0.22503289897908
Dina Yulianingsih,1,2025-05-24 06:40:55,kenapa banyak iklan aplikasi ini di hp aku tolong di non aktifkan fitur iklannya ini sangat menggangu sekali,banyak iklan aplikasi di hp aku di non aktif fitur iklan sangat menggangu sekali,0.0,neutral,0,0.008758805695008446,-0.1053375047170661
DASTIN PERT,5,2025-05-24 06:08:17,Mantapp,mantapp,0.0,neutral,2,-0.005242445180211767,-0.05998291231263213
Eva Dee,5,2025-05-24 05:54:22,aplikasi belanja yg bagus...pengiriman cepat,aplikasi belanja yg baguspengiriman cepat,0.0,neutral,2,0.007376720055609412,-0.09160182889828787
Heri Siswanto,5,2025-05-24 05:52:02,"Tokopedia banyakiin promo dan diskon, serta gratis ongkir dong dan tingkat pelayanan kepada pembeli",tokopedia banyakiin promo diskon gratis ongkir dong tingkat layan beli,0.0516,positive,2,-0.012894076718905342,-0.09082895520416756
Pahmi Pauzia Aziz,5,2025-05-24 05:43:53,tokopedia mantap,tokopedia mantap,0.0,neutral,1,-0.5702253512435147,0.48712941457379366
Master Xxx,5,2025-05-24 05:28:24,mantap reekkk Tokopedia. kualitas oke banget.suka belanja disini,mantap reekkk tokopedia kualitas oke bangetsuka belanja sini,0.0,neutral,2,-0.20635877325114693,0.12664293601849272
Andy Zegoh,1,2025-05-24 05:13:11,"sekarang pencarian sangat tidak akurat hasilnya, keywordnya apa hasilnya apa. sangat menyusahkan orang cari barang, ibarat untung - untungan aja nemu barang yang cocok. misal keyword 8/256 yang muncul malah semua yang ada angka 8 nya. udah gitu aplikasinya makin hari makin berat!",sekarang cari sangat akurat hasil keywordnya apa hasil apa sangat susah orang cari barang ibarat untung untung aja nemu barang cocok misal keyword muncul malah semua ada angka nya udah gitu aplikasi makin hari makin berat,0.0,neutral,2,-0.007777243324005241,-0.11786209347685125
Indra Hermana,5,2025-05-24 04:35:08,great,great,0.6249,positive,2,-0.005242419909777721,-0.05998271055766002
Ardi Tungkal,5,2025-05-24 04:17:14,ok,,0.0,neutral,2,-0.004701091969578247,-0.05308889330794577
Ahmad Sarobi,5,2025-05-24 03:10:04,mantap,mantap,0.0,neutral,1,-0.6837837936024181,0.6568706586696152
Agista Yudhistira,5,2025-05-24 02:54:45,ok,,0.0,neutral,2,-0.004701091969578247,-0.05308889330794577
Chandra E,1,2025-05-25 16:30:15,"diskon voucer blom jg di pakek masih di keranjang tapi klo kita balik mau cek barang lain tiba "" ilang lah di pakek aja belum jd males beli akirnya pindah ke toko oren voucernya gak se ribet tokopedia",diskon voucer blom jg pakek keranjang klo balik mau cek barang tiba ilang lah di pakek aja jd males beli akirnya pindah toko oren voucernya gak se ribet tokopedia,0.0,neutral,2,-0.015594251134547358,-0.1074956883681598
didi Didoy,1,2025-05-25 16:07:42,"jangan percaya sama estimasi waktu pengiriman di aplikasi ini , jangan percaya diskon besar , karna harga lebih dahulu di up dri harga sebenernya ... fokus dan harus pintar",jangan percaya sama estimasi waktu kirim aplikasi jangan percaya diskon besar karna harga lebih di up dri harga sebenernya fokus harus pintar,0.0,neutral,2,-0.005574643971691828,-0.08265071850015412
Ai Kartini,5,2025-05-25 16:02:45,Tokopedia langganan gk bs kelain hati... 🥰 smg tambah berkembang Tokopedia,tokopedia langgan gk bs lain hati smg tambah kembang tokopedia,0.0,neutral,2,-0.028777222875641436,-0.07247867273244558
Nendrow,5,2025-05-25 15:55:30,bagus,bagus,0.0,neutral,2,0.7180334588095492,0.6107956927648337
bayu dwi Purnomo,1,2025-05-25 15:30:33,"Dana pengembalian belum dikirim, informasi sudah disetujui asuransi tanggal 19 Mei 2025 2x24 jam akan dikembalikan, setelah ditanya tanggal 22 Mei 2025 butuh tambahan waktu sampai tanggal 23 Mei 2025, setelah ditanyakan kembali proses masih dalam pengecekan pihak asuransi kembali, dan informasi di tanggal 24 Mei 2025 ditanyakan kembali bawah proses pengecekan pihak asuransi tidak dapat diestimasi waktu penyelesaiannya sangat mengecewakan",dana kembali kirim informasi tuju asuransi tanggal mei x jam kembali tanya tanggal mei butuh tambah waktu tanggal mei tanya proses dalam kece pihak asuransi dan informasi tanggal mei tanya bawah proses kece pihak asuransi dapat estimasi waktu selesai sangat kecewa,0.0,neutral,2,-0.005527214354012517,-0.08274253421868415
Wayan Surudarma,5,2025-05-25 14:50:46,baik,baik,0.0,neutral,2,-0.008597934411261918,-0.10581906860114997
Agoes Noersinggih,2,2025-05-25 14:26:06,Semua aplikasi Olshop sdh sy coba & akhirnya dlm jangka panjang sy memilih Toped utk jd Default Olshop tp dikarenakan promo²nya kurang relevan seperti tulisan gratis ongkir tp msh jg kena ongkir dll akhirnya sekarang sy lebih memilih toko sebelah yg sepertinya terbukti lebih baik .,semua aplikasi olshop sdh sy coba akhir dlm jangka panjang sy pilih toped utk jd default olshop tp karena promonya kurang relevan tulis gratis ongkir tp msh jg kena ongkir akhir sekarang sy lebih pilih toko belah yg seperti bukti lebih baik,0.0516,positive,2,-0.0110978576678193,-0.0979176850763784
Sam Suu,1,2025-05-25 14:06:05,pelapasan dana ke dompet pejual aanvat 7 terlalu sadis menahan saldo penjual meakipun ada orderan males mau melayani pesanan,pelapasan dana dompet jual aanvat terlalu sadis tahan saldo jual meakipun order males mau layan pesan,0.0,neutral,2,-0.004168486525618642,-0.08197893567497093
Farhan Adi,5,2025-05-25 14:05:49,suka banget sama apk satu ini😁👍,suka banget sama apk satu,0.0,neutral,2,-0.0014652741693333277,-0.09021742582933905
Nugroho Azis,1,2025-05-25 14:00:48,BURUK SEKALI KLAIM ASURANSI PEGIRIMAN DARI TGL 02 KEI 2025 BELUM DI PROSES JUGA LAMBAT DAN BERTELE-TELE PIHAK TOKOPEDIA INI. SUDAH LAPOR KE TOKIO JUGA SBG ASURANSI TOKOPEDIA TERNYATA DISANA TIDAK ADA LAPORANNYA. BURUK SEKALI PELAYANAN KALIAN. APABILA INGIN MEMPERBAIKI CITRA KALIAN BISA HUBUNGI AKUN TOKOPEDIA SAYA NUGROHO AZIS WAHYU PRASETYO,buruk sekali klaim asuransi pegiriman tgl kei di proses lambat berteletele pihak tokopedia sudah lapor tokio sbg asuransi tokopedia nyata sana ada lapor buruk sekali layan kalian apabila baik citra kalian hubung akun tokopedia nugroho azis wahyu prasetyo,0.0,neutral,0,-0.010067624632899537,-0.08490396286887679
Agus Mufid,2,2025-05-25 13:55:06,gada gratis ongkirnya,gada gratis ongkirnya,0.0516,positive,2,-0.006313540416291088,-0.07583242646938448
suken,5,2025-05-25 13:54:40,"halo min. tombol diskusi kenapa tidak bisa diakses, hanya chat yang tersedia.",halo min tombol diskusi tidak akses chat sedia,0.0,neutral,2,-0.005653000652304613,-0.07283944426451011
Farhan,2,2025-05-25 13:54:08,iklan lu nyebelin sumpah,iklan lu nyebelin sumpah,0.0,neutral,2,-0.0053451084003251085,-0.07227433561739302
Muhammad Nabil,1,2025-05-25 13:52:41,"buruk tidak sesuai, barang lama datang",buruk sesuai barang lama datang,0.0,neutral,2,-0.008694176601622708,-0.10221881057292302
Lukman Sabik,5,2025-05-25 13:48:12,mantap,mantap,0.0,neutral,1,-0.6837837936024181,0.6568706586696152
Ackom Suryanurdin,5,2025-05-25 13:43:21,ok,,0.0,neutral,2,-0.004701091969578247,-0.05308889330794577
Sayem,5,2025-05-25 13:37:51,baik,baik,0.0,neutral,2,-0.008597934411261918,-0.10581906860114997
YANTO AUDI,5,2025-05-25 13:33:20,OK ..... 👌👍👍👍👍👍,,0.0,neutral,2,-0.004701091969578247,-0.05308889330794577
agus tinus,2,2025-05-25 13:31:43,"ini saya turun bintang karna cs'a lama, baru tau di aplikasi ini pembatalan bulan dari pembeli kena potongan hati2 bli di tokped pembelian kena biaya layanan , pembatalan kena biaya layanan meskipun yg batalin bukan pembeli sungguh apa2 hanya duit2",saya turun bintang karna csa lama baru tau aplikasi batal bulan beli kena potong hati bli tokped beli kena biaya layan batal kena biaya layan meski yg batalin bukan beli sungguh apa duit,0.0,neutral,2,-0.002746011892503493,-0.09682583411081853
Noval Dzaki,4,2025-05-25 13:25:54,kok mau chek out malah eror terus yaa,kok mau chek out malah eror terus yaa,0.0,neutral,2,-0.006699606706107718,-0.08089834526388877
Halwi Sihab,5,2025-05-25 13:18:46,tokopedia sangan membantu saya dalam segala hal,tokopedia sangan bantu dalam segala,0.0,neutral,2,-0.005529935582703388,-0.07050134750094311
Tomy Domu Hasiholan,5,2025-05-25 13:00:00,"oke bagus , coba di tingkatkan cara pembayaran nya , ada metode bayar melalui QRIS",oke bagus coba tingkat cara bayar nya metode bayar lalu qris,0.0,neutral,2,0.1499301729740616,0.06059191387897052
Muhtar Ovien,5,2025-05-25 12:47:04,mantap lebih simple dan kren,mantap lebih simple kren,0.0,neutral,1,-0.2608445348802025,0.20910058586281952
Muhammad zulfan Hasan,5,2025-05-25 12:46:39,gampang kalo mau bayar bisa lewat pembayaran digital,gampang kalo mau bayar lewat bayar digital,0.0,neutral,2,0.001986585865918846,-0.07425077961376121
Prana Sanjaya,5,2025-05-25 12:45:41,aplikasi yg sgt mudah & membantu sekaleee,aplikasi yg sgt mudah bantu sekaleee,0.0,neutral,2,0.01702147087361773,-0.0858199606294254
mhd ating,5,2025-05-25 12:30:12,belanja di sini memuaskan. pelayanan bagus dan bertanggung jawab... lebih di tingkatkan lagi... TRIms tokped,belanja sini muas layan bagus tanggung jawab lebih tingkat trims tokped,0.0,neutral,2,0.18123522819832064,0.09106052223151642
Suhar,3,2025-05-25 12:25:30,"tolong di perbaiki appsnya, skarang banyak banget toko yg kasih harga murah tapi pas MW checkout kagak bisa tulisan error. jadi kayak kesannya dimanfaatin buat iklan gratis .. 🤣🤣🤣. sering kejebak Mulu Ampe stress gw pake nih apps. sementara pindah shopee dulu lah.",di baik appsnya skarang banyak banget toko yg kasih harga murah pas mw checkout kagak tulis error jadi kayak kesan dimanfaatin buat iklan gratis sering jebak mulu ampe stress gw pake nih apps pindah shopee dulu lah,-0.6486,negative,2,-0.0017785720711821337,-0.10803470003723424
Achmad Apriyudin,1,2025-05-25 12:09:24,toko online termahal se-Indonesia,toko online mahal indonesia,0.0,neutral,2,-0.011208658467313464,-0.07303665584797725
Saepul Akbar,5,2025-05-25 12:03:45,mohon untuk pihak toko pedia saya tidak pernah menggunakan aplikasi tokopedia dan saya tidak pernah melakukan transaksi apaun di aplikasi tapi tiba2 saya WA notifikasi kode verifikasi padahal sy tidak menggunakan aplikasi ini mohon apabila ada hal2 diluar kendali saya saya tidak pernah memakai aplikasi ini terima kasih,mohon pihak toko dia pernah guna aplikasi tokopedia pernah laku transaksi apaun aplikasi tiba wa notifikasi kode verifikasi padahal sy guna aplikasi mohon apabila hal luar kendali saya saya tidak pernah pakai aplikasi terima kasih,0.0,neutral,2,-0.0034491968988582334,-0.09515286506667363
Mohamad Ridwan Morid,5,2025-05-25 11:28:42,oke daahh,oke daahh,0.0,neutral,2,-0.009026744612257054,-0.0690324631600847
Nur Sholihin,5,2025-05-25 11:23:01,bagus sekali,bagus sekali,0.0,neutral,0,0.4793882726473353,0.37102780969644805
Rainers khan Sianipar22,5,2025-05-25 11:19:16,ok,,0.0,neutral,2,-0.004701091969578247,-0.05308889330794577
Eka mulyana Mulyana,5,2025-05-25 11:17:38,respon bagus pengiriman cept,respon bagus kirim cept,0.0,neutral,2,0.27872539176929406,0.18511039854567285
muhammad gilang,2,2025-05-25 11:14:57,"makin lama promonya semakin sedikit, gak ada gratis ongkir, dulu selalu pake tokopedia. sekarang udah pindah ke ecommerce seblah",makin lama promonya makin sedikit gak gratis ongkir dulu selalu pake tokopedia sekarang udah pindah ecommerce seblah,0.0516,positive,2,-0.020135020154726336,-0.11704939363912491
Syahrudin,5,2025-05-25 11:07:46,memuaskan berlangganan di tokopedia,muas langgan tokopedia,0.0,neutral,2,0.00601092455176308,-0.055960046642863255
nhay,3,2025-05-25 11:05:22,"fitur shake sangat menggangu sekali, ga ada cara mematikannya dipengaturan dan setelan, uninstall dulu",fitur shake sangat menggangu sekali ga cara mati atur setel uninstall dulu,-0.1779,negative,0,0.007599749008424163,-0.08473018083981868
Abdurrahman,4,2025-05-25 11:01:23,sangat membantu,sangat bantu,0.0,neutral,2,0.024031565728642627,-0.08935869809623655
YAYAN YUDIAWAN,5,2025-05-25 11:01:13,sangat mmbantu,sangat mmbantu,0.0,neutral,2,-0.0031498995701930072,-0.08707498678936414
Kadek Mandayana,4,2025-05-25 11:00:01,good shopinhg 👍,good shopinhg,0.4404,positive,2,-0.005677687924202574,-0.06568919008547579
henry kusuma,2,2025-05-25 10:42:45,makin jelek.,makin jelek,0.0,neutral,2,-0.006608104692290344,-0.08486378972674431
Agus Iwan,5,2025-05-25 10:26:03,ok. mantab,mantab,0.0,neutral,2,-0.005644590642014332,-0.07868925393584629
Kenzo Chan,5,2025-05-25 10:18:43,keren memang ini aplikasi banyak barang yang bisa dibeli saya sering pesen perlengkapan tamiya disini,keren memang aplikasi banyak barang bisa beli sering sen lengkap tamiya sini,0.0,neutral,2,-0.006244354709527933,-0.09301476968514731
M. Luthfi Alhadi,1,2025-05-25 10:16:29,"Semenjak Tokopedia di bawah naungan Tiktok, makin ampas. Banyak fitur yg hilang atau bermasalah. Makin mirip aplikasi oren. Pinpoint lokasi alamat jadi ngawur, pencarian gak sesuai (lain yg diketik lain pula yg muncul), fitur ""sembunyikan barang"" jadi hilang, fitur jarak terdekat dari toko yg sudah tidak ada lagi, tidak bisa pilih kurir (cth: reguler hanya reguler, tidak bisa pilih j*t/j*e/s**epat/*nteraja), beberapa barang tidak dapat dicari di aplikasi mobile (sparepart elektronik SMD), dll.",semenjak tokopedia bawah naung tiktok makin ampas banyak fitur yg hilang masalah makin mirip aplikasi oren pinpoint lokasi alamat jadi ngawur cari gak sesuai yg ketik pula yg muncul fitur sembunyi barang jadi hilang fitur jarak dekat toko yg lagi bisa pilih kurir cth reguler reguler bisa pilih jtjesepatnteraja beberapa barang tidak dapat cari aplikasi mobile sparepart elektronik smd,0.0,neutral,2,-0.011592248848672894,-0.12670921400077934
Diky Setiabudi,5,2025-05-25 10:06:03,"bagus menurut saya tapi kecepetan update nya, kalo bisa jangan sering2 update",bagus saya kecepetan update nya kalo jangan sering update,0.0,neutral,2,0.17419130089577206,0.06863958171862466
ai ah,1,2025-05-25 10:04:30,"parah... toped, parah...! dana saya masuk gak kembali. b a n g k e . . . . . !",parah toped parah dana masuk gak b a n g k e,0.0,neutral,2,-0.007834268872679738,-0.08590284794597028
Wahyu Habib,4,2025-05-25 10:02:16,pernah belanja d tokpedia cuman kurirnya tidak d sertakan,pernah belanja d tokpedia cuman kurir d serta,0.0,neutral,2,-0.0031592236548280426,-0.07401965927751135
Lampu Hoki89,1,2025-05-25 09:58:50,GA JELAS. UDA ENAK2 TOKOPEDIA MALAH MERGER SAMA TIKTOK. UDA MAKIN AMPAS INI TOKPED. JAUH BGT SAMA SHOPEE.,ga jelas uda enak tokopedia malah merger sama tiktok uda makin ampas tokped jauh bgt sama shopee,0.0,neutral,2,-0.012739156647523205,-0.09199484017859057
jamaludin,5,2025-05-25 09:57:03,terimakasih dan sukses selalu buat tokopedia,terimakasih sukses selalu buat tokopedia,0.0,neutral,2,-0.016429872225556304,-0.07586189660573373
Wawan Elektronik Genteng,4,2025-05-25 09:56:01,pembatalan pesanan terlalu terbelit belit padahal sudah terbukti penjual tidak aktif mestinya harus nunggu berapa hari baru bisa di kembalikan uang kita berbeda dengan apk belanja lain yang penting bukti nyata cepat prosesnya,batal pesan terlalu belit belit padahal bukti jual aktif mesti nunggu berapa hari baru di kembali uang beda apk belanja yang penting bukti nyata cepat proses,0.0,neutral,2,-0.004866076361744977,-0.09402485538151904
Muh Hayat,1,2025-05-25 09:53:32,"Pelayanan tokopedia sekarang ini mei 2025 mengerikan, 3 kali transaksi saya d LMJ Motor Parts di bulan mei 2025 itu di batalkan terus oleh sistem begitu bahasanya dan solusi yg di gunakan adalah kembali dana tapi sangat ironis krn dana yg kembali cuma nilai dari barang tersebut dan ongkir yg saya bayarkan tadi mati sia sia padahal pesanan masih berada di wilayah si pengirim/belum di kirim, ini pengalaman yg buruk buat saya 3 kali di rugikan dari pelayanan tokopedia",layan tokopedia sekarang mei keri kali transaksi d lmj motor parts bulan mei batal terus sistem bahasa solusi yg guna dana sangat ironis krn dana yg kembali cuma nilai barang sebut ongkir yg bayar tadi mati sia sia padahal pesan ada wilayah si pengirimbelum kirim alam yg buruk buat kali di rugi layan tokopedia,0.0,neutral,2,-0.013495019147301715,-0.12086432281809972
NAZQ NASH,2,2025-05-25 09:50:16,ribet mau mindahin nomer HP/email ke akun lain,ribet mau mindahin nomer hpemail akun,0.0,neutral,2,-0.006444180871434838,-0.08103189654358563
Andreazier MG 21,1,2025-05-25 09:48:05,"fitur penjualan hilang, udah download tetep bingung susah cari chat pembeli",fitur jual hilang udah download tetep bingung susah cari chat beli,0.0,neutral,2,-0.006641145664421976,-0.09510387586533768
Budi Hadi Suprayitno,1,2025-05-25 09:45:47,Pengajuan pembatalan harus disetujui seller.sedangkan seller tidak responsif,aju batal tuju sellersedangkan seller responsif,0.0,neutral,2,-0.005766405723442116,-0.06950586227963924
Reynolds Panjaitan,1,2025-05-25 09:41:52,Semakin update aplikasi semakin ribet. semua dagangan mau ditaruh didepan. sedangkan status dan histrory transaksi dibelakang. merasa Tidak penting kenyamanan pengguna.,makin update aplikasi makin ribet semua dagang mau taruh depan status histrory transaksi belakang rasa penting nyaman guna,0.0,neutral,2,-0.0006771980812474469,-0.09870430082834888
Muhammad Yusuf,1,2025-05-25 09:25:06,Status pengiriman sering tidak update dan aplikasinya kurang friendly user alias ribet,status kirim sering update aplikasi kurang friendly user alias ribet,0.4939,positive,2,0.007034211661799423,-0.08801988144942019
Simba Emeng,4,2025-05-25 09:08:01,"katanya setelah 1 kali transaksi, di transaksi berikutnya mendapatkan voucher belanja 250rb semalam aku co tak tunggu kok gak ada pesan masuk dari voucher , gimana ini",kata kali transaksi transaksi ikut dapat voucher belanja rb malam aku co tak tunggu kok gak pesan masuk voucher gimana,0.0,neutral,2,-0.005839336905469043,-0.08923016444704175
Eman Wilsen,5,2025-05-25 09:00:52,aktipin lagi apk mitra Tokopedia nya,aktipin apk mitra tokopedia nya,0.0,neutral,2,-0.02060251358762226,-0.09181035613925169
samudra nugraha,1,2025-05-25 08:12:17,"hati hati akun tokopedia saya diretas & keamanan tokopedia sangat buruk, akun saya email, nomer hp, dan pin tokopedia diganti oleh peretas tanpa adanya otp ke email maupun sms. parahnya lagi sudah saya email ke tokopedia care melampirkan ktp asli sesuai nama akun tidak ada jawaban sudah 3hari ini. tidak penting kah menurut tokopedia keamanan akun customer ? didalamnya terdapat data dengan ktp dan terhubung dengan gopay saya ? semua dikuras habis. hati hati !!",hati hati akun tokopedia retas aman tokopedia sangat buruk akun email nomer hp pin tokopedia ganti retas ada otp email maupun sms parah email tokopedia care lampir ktp asli sesuai nama akun ada jawab sudah hari tidak penting turut tokopedia aman akun customer dalam dapat data ktp hubung gopay semua kuras habis hati hati,0.4939,positive,2,-0.02132865880145659,-0.09803008286631266
ICB ICB,2,2025-05-25 07:49:34,"sejak dibeli tiktok banyak fitur jadi aneh, bahkan pencairan otomatis pun dari 2hari jadi 7hari",sejak beli tiktok banyak fitur jadi aneh bahkan cair otomatis dari hari jadi hari,0.0,neutral,2,-0.006768857768541803,-0.09572354722365536
Dijah Wanto,4,2025-05-25 07:47:16,cukup puas,cukup puas,0.0,neutral,2,-0.007163668404451864,-0.07700399824688653
ayub lesmana,5,2025-05-25 07:37:43,"ga usah download,klo ada komplen soal pesanan ga berpihak pd pembeli tapi pd penjual,pdhl rangking didpt dr pembeli bkn penjual...tuh gw ksh bintang 5,..ksh bintang 1,2,3,4 ga direspon...",ga usah downloadklo komplen soal pesan ga pihak pd beli pd penjualpdhl rangking didpt dr beli bkn penjualtuh gw ksh bintang ksh bintang ga direspon,0.0,neutral,2,-0.006568767390931923,-0.0815706693635438
Piepynz Rose,5,2025-05-25 07:33:24,kalo bisa min order gratis ongkir nya 10rb kak jangan 20rb,kalo min order gratis ongkir nya rb kak jangan rb,0.0516,positive,2,-0.002239689502637312,-0.08816348006297647
Dhani Kurniawan,5,2025-05-25 05:56:55,good,good,0.4404,positive,2,-0.005677687927378018,-0.0656891900577037
Hikmah Tailor,5,2025-05-25 05:54:48,bagus,bagus,0.0,neutral,2,0.7180334588095492,0.6107956927648337
Ely Rohimah,5,2025-05-25 05:36:23,"Tokped semogq lebih baik ,dalam melayani customer,toko nya juga lebih di perhatikan pengemasan lebih aman kurir sampai sekarang aman , sopan,ramah",tokped semogq lebih baik layan customertoko nya lebih perhati emas lebih aman kurir sekarang aman sopanramah,0.0,neutral,2,-0.0005397167726170841,-0.07702871083197885
Miguel Tia,5,2025-05-25 05:15:40,"terima kasih banyak Kaka udah banyak membantu saya , sehat dan sukses selalu",terima kasih banyak kaka udah banyak bantu sehat sukses selalu,0.0,neutral,2,0.0027921034058591547,-0.07933350689780017
y rachman,5,2025-05-25 04:48:17,sangat membantu sekali.. dalam keseharian,sangat bantu sekali hari,0.0,neutral,0,0.03681180981404455,-0.07980238924915202
Yozian Aronugroho,3,2025-05-25 04:29:44,cek barang kurang lengkap,cek barang kurang lengkap,0.0,neutral,2,-0.004724310969696013,-0.08440963946338567
Sarah Sadyla,1,2025-05-25 04:26:13,nyampah iklan slalu nongol di game klo skali dua kali ga masalah sering bngt,nyampah iklan slalu nongol game klo skali kali ga masalah sering bngt,0.0,neutral,2,-0.00422548839078707,-0.07790082081407636
Feryani Feyaniri,3,2025-05-25 04:25:42,update trs prsaan,update trs prsaan,0.0,neutral,2,0.0004828461803946486,-0.06840671743947165
franscanel id,5,2025-05-25 03:33:07,pokoknya ok,pokok,0.0,neutral,2,-0.005586945001130143,-0.06448680686123968
Chamim Harmain,5,2025-05-25 03:18:48,sangat memuaskan,sangat muas,0.0,neutral,2,0.03742877141024803,-0.06814831372213939
bayu suryasto,1,2025-05-25 02:44:57,tolol,tolol,0.0,neutral,2,-0.005242616305978652,-0.059982954561562
